location,target,unit,type,bin_start_incl,bin_end_notincl,value
HHS Region 7,3 wk ahead,percent,Bin,0.8,0.9,0.021595242127306284
HHS Region 7,3 wk ahead,percent,Bin,0.9,1,0.023043928053225613
HHS Region 7,3 wk ahead,percent,Bin,1,1.1,0.024366055374988614
HHS Region 7,3 wk ahead,percent,Bin,1.1,1.2,0.025530150546239617
HHS Region 7,3 wk ahead,percent,Bin,1.2,1.3,0.026508664879165422
HHS Region 7,3 wk ahead,percent,Bin,1.3,1.4,0.02727962871744175
HHS Region 7,3 wk ahead,percent,Bin,1.4,1.5,0.027831654838453776
HHS Region 7,3 wk ahead,percent,Bin,1.5,1.6,0.028161662530881797
HHS Region 7,3 wk ahead,percent,Bin,1.6,1.7,0.02827701144813891
HHS Region 7,3 wk ahead,percent,Bin,1.7,1.8,0.028197559547464557
HHS Region 7,3 wk ahead,percent,Bin,1.8,1.9,0.027950144059347176
HHS Region 7,3 wk ahead,percent,Bin,1.9,2,0.02756943854936733
HHS Region 7,3 wk ahead,percent,Bin,2,2.1,0.02709467184744748
HHS Region 7,3 wk ahead,percent,Bin,2.1,2.2,0.026565061864303713
HHS Region 7,3 wk ahead,percent,Bin,2.2,2.3,0.026017569321910048
HHS Region 7,3 wk ahead,percent,Bin,2.3,2.4,0.02548309950580721
HHS Region 7,3 wk ahead,percent,Bin,2.4,2.5,0.024984009025646615
HHS Region 7,3 wk ahead,percent,Bin,2.5,2.6,0.02453262676493279
HHS Region 7,3 wk ahead,percent,Bin,2.6,2.7,0.02412983291947821
HHS Region 7,3 wk ahead,percent,Bin,2.7,2.8,0.023766597470378636
HHS Region 7,3 wk ahead,percent,Bin,2.8,2.9,0.023424513572780758
HHS Region 7,3 wk ahead,percent,Bin,2.9,3,0.023078595176698045
HHS Region 7,3 wk ahead,percent,Bin,3,3.1,0.02270012424511988
HHS Region 7,3 wk ahead,percent,Bin,3.1,3.2,0.02225973365618714
HHS Region 7,3 wk ahead,percent,Bin,3.2,3.3,0.021730902148135476
HHS Region 7,3 wk ahead,percent,Bin,3.3,3.4,0.02109188878885132
HHS Region 7,3 wk ahead,percent,Bin,3.4,3.5,0.02032829367171473
HHS Region 7,3 wk ahead,percent,Bin,3.5,3.6,0.01943501416240889
HHS Region 7,3 wk ahead,percent,Bin,3.6,3.7,0.018415243385734817
HHS Region 7,3 wk ahead,percent,Bin,3.7,3.8,0.017280983502912534
HHS Region 7,3 wk ahead,percent,Bin,3.8,3.9,0.016052695139402683
HHS Region 7,3 wk ahead,percent,Bin,3.9,4,0.01475559098489798
HHS Region 7,3 wk ahead,percent,Bin,4,4.1,0.013419579695524708
HHS Region 7,3 wk ahead,percent,Bin,4.1,4.2,0.012075801536210452
HHS Region 7,3 wk ahead,percent,Bin,4.2,4.3,0.010754737245243638
HHS Region 7,3 wk ahead,percent,Bin,4.3,4.4,0.009484302839357287
HHS Region 7,3 wk ahead,percent,Bin,4.4,4.5,0.00828780837148527
HHS Region 7,3 wk ahead,percent,Bin,4.5,4.6,0.00718379623789805
HHS Region 7,3 wk ahead,percent,Bin,4.6,4.7,0.006184542053117344
HHS Region 7,3 wk ahead,percent,Bin,4.7,4.8,0.005295894082601752
HHS Region 7,3 wk ahead,percent,Bin,4.8,4.9,0.004519003953211168
HHS Region 7,3 wk ahead,percent,Bin,4.9,5,0.0038497077507207095
HHS Region 7,3 wk ahead,percent,Bin,5,5.1,0.0032796581636374026
HHS Region 7,3 wk ahead,percent,Bin,5.1,5.2,0.002799093615375224
HHS Region 7,3 wk ahead,percent,Bin,5.2,5.3,0.002395675062227215
HHS Region 7,3 wk ahead,percent,Bin,5.3,5.4,0.0020571690023167633
HHS Region 7,3 wk ahead,percent,Bin,5.4,5.5,0.0017722126828539706
HHS Region 7,3 wk ahead,percent,Bin,5.5,5.6,0.001530258140614161
HHS Region 7,3 wk ahead,percent,Bin,5.6,5.7,0.001322517657874703
HHS Region 7,3 wk ahead,percent,Bin,5.7,5.8,0.0011421451917589373
HHS Region 7,3 wk ahead,percent,Bin,5.8,5.9,9.839410593860253e-4
HHS Region 7,3 wk ahead,percent,Bin,5.9,6,8.44318082256023e-4
HHS Region 7,3 wk ahead,percent,Bin,6,6.1,7.211723008914278e-4
HHS Region 7,3 wk ahead,percent,Bin,6.1,6.2,6.133310349243176e-4
HHS Region 7,3 wk ahead,percent,Bin,6.2,6.3,5.20367256333519e-4
HHS Region 7,3 wk ahead,percent,Bin,6.3,6.4,4.425009194398981e-4
HHS Region 7,3 wk ahead,percent,Bin,6.4,6.5,3.8000227183889487e-4
HHS Region 7,3 wk ahead,percent,Bin,6.5,6.6,3.3333690517436764e-4
HHS Region 7,3 wk ahead,percent,Bin,6.6,6.7,3.030475165674664e-4
HHS Region 7,3 wk ahead,percent,Bin,6.7,6.8,2.8944407195075257e-4
HHS Region 7,3 wk ahead,percent,Bin,6.8,6.9,2.927374505293311e-4
HHS Region 7,3 wk ahead,percent,Bin,6.9,7,3.1298446565365386e-4
HHS Region 7,3 wk ahead,percent,Bin,7,7.1,3.4986163060299645e-4
HHS Region 7,3 wk ahead,percent,Bin,7.1,7.2,4.0269175614256403e-4
HHS Region 7,3 wk ahead,percent,Bin,7.2,7.3,4.7043992440829374e-4
HHS Region 7,3 wk ahead,percent,Bin,7.3,7.4,5.513982765144628e-4
HHS Region 7,3 wk ahead,percent,Bin,7.4,7.5,6.433137578448213e-4
HHS Region 7,3 wk ahead,percent,Bin,7.5,7.6,7.433468038185654e-4
HHS Region 7,3 wk ahead,percent,Bin,7.6,7.7,8.479411011659824e-4
HHS Region 7,3 wk ahead,percent,Bin,7.7,7.8,9.531022844562398e-4
HHS Region 7,3 wk ahead,percent,Bin,7.8,7.9,0.0010544368235877398
HHS Region 7,3 wk ahead,percent,Bin,7.9,8,0.0011474398605931
HHS Region 7,3 wk ahead,percent,Bin,8,8.1,0.0012277342170828997
HHS Region 7,3 wk ahead,percent,Bin,8.1,8.2,0.0012913042224711564
HHS Region 7,3 wk ahead,percent,Bin,8.2,8.3,0.0013349580746340774
HHS Region 7,3 wk ahead,percent,Bin,8.3,8.4,0.0013564177536484628
HHS Region 7,3 wk ahead,percent,Bin,8.4,8.5,0.0013543983798211924
HHS Region 7,3 wk ahead,percent,Bin,8.5,8.6,0.0013291128893853188
HHS Region 7,3 wk ahead,percent,Bin,8.6,8.7,0.0012817950069828915
HHS Region 7,3 wk ahead,percent,Bin,8.7,8.8,0.001214731597676375
HHS Region 7,3 wk ahead,percent,Bin,8.8,8.9,0.0011313426109375844
HHS Region 7,3 wk ahead,percent,Bin,8.9,9,0.0010354668940176183
HHS Region 7,3 wk ahead,percent,Bin,9,9.1,9.313266561665392e-4
HHS Region 7,3 wk ahead,percent,Bin,9.1,9.2,8.231952814664822e-4
HHS Region 7,3 wk ahead,percent,Bin,9.2,9.3,7.150379462819925e-4
HHS Region 7,3 wk ahead,percent,Bin,9.3,9.4,6.103647291509158e-4
HHS Region 7,3 wk ahead,percent,Bin,9.4,9.5,5.120036001514432e-4
HHS Region 7,3 wk ahead,percent,Bin,9.5,9.6,4.220555513351855e-4
HHS Region 7,3 wk ahead,percent,Bin,9.6,9.7,3.41920712116847e-4
HHS Region 7,3 wk ahead,percent,Bin,9.7,9.8,2.7219285380863614e-4
HHS Region 7,3 wk ahead,percent,Bin,9.8,9.9,2.1293513992729946e-4
HHS Region 7,3 wk ahead,percent,Bin,9.9,10,1.6372917557943157e-4
HHS Region 7,3 wk ahead,percent,Bin,10,10.1,1.2369638914701286e-4
HHS Region 7,3 wk ahead,percent,Bin,10.1,10.2,9.18413294846478e-5
HHS Region 7,3 wk ahead,percent,Bin,10.2,10.3,6.702018770874904e-5
HHS Region 7,3 wk ahead,percent,Bin,10.3,10.4,4.805170576496456e-5
HHS Region 7,3 wk ahead,percent,Bin,10.4,10.5,3.385761035778309e-5
HHS Region 7,3 wk ahead,percent,Bin,10.5,10.6,2.3449127801084716e-5
HHS Region 7,3 wk ahead,percent,Bin,10.6,10.7,1.6424880269332338e-5
HHS Region 7,3 wk ahead,percent,Bin,10.7,10.8,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,10.8,10.9,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,10.9,11,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,11,11.1,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,11.1,11.2,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,11.2,11.3,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,11.3,11.4,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,11.4,11.5,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,11.5,11.6,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,11.6,11.7,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,11.7,11.8,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,11.8,11.9,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,11.9,12,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,12,12.1,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,12.1,12.2,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,12.2,12.3,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,12.3,12.4,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,12.4,12.5,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,12.5,12.6,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,12.6,12.7,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,12.7,12.8,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,12.8,12.9,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,12.9,13,1.527445414053619e-5
HHS Region 7,3 wk ahead,percent,Bin,13,100,1.527445414053619e-5
HHS Region 7,4 wk ahead,percent,Bin,0,0.1,0.004340304634667542
HHS Region 7,4 wk ahead,percent,Bin,0.1,0.2,0.009336170955158063
HHS Region 7,4 wk ahead,percent,Bin,0.2,0.3,0.010230627098690596
HHS Region 7,4 wk ahead,percent,Bin,0.3,0.4,0.011143244619952766
HHS Region 7,4 wk ahead,percent,Bin,0.4,0.5,0.012067038645178012
HHS Region 7,4 wk ahead,percent,Bin,0.5,0.6,0.012994955329467161
HHS Region 7,4 wk ahead,percent,Bin,0.6,0.7,0.013919976263945637
HHS Region 7,4 wk ahead,percent,Bin,0.7,0.8,0.01483549681345142
HHS Region 7,4 wk ahead,percent,Bin,0.8,0.9,0.01573524979918681
HHS Region 7,4 wk ahead,percent,Bin,0.9,1,0.01661338319637459
HHS Region 7,4 wk ahead,percent,Bin,1,1.1,0.017464980019579603
HHS Region 7,4 wk ahead,percent,Bin,1.1,1.2,0.018285382920304554
HHS Region 7,4 wk ahead,percent,Bin,1.2,1.3,0.019070358661317392
HHS Region 7,4 wk ahead,percent,Bin,1.3,1.4,0.019816507725959356
HHS Region 7,4 wk ahead,percent,Bin,1.4,1.5,0.020520765830187228
HHS Region 7,4 wk ahead,percent,Bin,1.5,1.6,0.021179917578005487
HHS Region 7,4 wk ahead,percent,Bin,1.6,1.7,0.02179134025085938
HHS Region 7,4 wk ahead,percent,Bin,1.7,1.8,0.022352587988239414
HHS Region 7,4 wk ahead,percent,Bin,1.8,1.9,0.02286063844728076
HHS Region 7,4 wk ahead,percent,Bin,1.9,2,0.02331294166009203
HHS Region 7,4 wk ahead,percent,Bin,2,2.1,0.02370655886104929
HHS Region 7,4 wk ahead,percent,Bin,2.1,2.2,0.024038554063350696
HHS Region 7,4 wk ahead,percent,Bin,2.2,2.3,0.024305876138152563
HHS Region 7,4 wk ahead,percent,Bin,2.3,2.4,0.02450566296122312
HHS Region 7,4 wk ahead,percent,Bin,2.4,2.5,0.024634799266788052
HHS Region 7,4 wk ahead,percent,Bin,2.5,2.6,0.024691012490565236
HHS Region 7,4 wk ahead,percent,Bin,2.6,2.7,0.02467179445989341
HHS Region 7,4 wk ahead,percent,Bin,2.7,2.8,0.024575229295735353
HHS Region 7,4 wk ahead,percent,Bin,2.8,2.9,0.02440044651439935
HHS Region 7,4 wk ahead,percent,Bin,2.9,3,0.024146958715520653
HHS Region 7,4 wk ahead,percent,Bin,3,3.1,0.023814796432880415
HHS Region 7,4 wk ahead,percent,Bin,3.1,3.2,0.023405328223820496
HHS Region 7,4 wk ahead,percent,Bin,3.2,3.3,0.022921088623182866
HHS Region 7,4 wk ahead,percent,Bin,3.3,3.4,0.022364462922291016
HHS Region 7,4 wk ahead,percent,Bin,3.4,3.5,0.021739479842108535
HHS Region 7,4 wk ahead,percent,Bin,3.5,3.6,0.021051201361077132
HHS Region 7,4 wk ahead,percent,Bin,3.6,3.7,0.020305104671003174
HHS Region 7,4 wk ahead,percent,Bin,3.7,3.8,0.01950690746516131
HHS Region 7,4 wk ahead,percent,Bin,3.8,3.9,0.018663935579609457
HHS Region 7,4 wk ahead,percent,Bin,3.9,4,0.01778341526872758
HHS Region 7,4 wk ahead,percent,Bin,4,4.1,0.016872734262174588
HHS Region 7,4 wk ahead,percent,Bin,4.1,4.2,0.015939846367937112
HHS Region 7,4 wk ahead,percent,Bin,4.2,4.3,0.014992814738185683
HHS Region 7,4 wk ahead,percent,Bin,4.3,4.4,0.014039444891424698
HHS Region 7,4 wk ahead,percent,Bin,4.4,4.5,0.013087520316756772
HHS Region 7,4 wk ahead,percent,Bin,4.5,4.6,0.012144470799794629
HHS Region 7,4 wk ahead,percent,Bin,4.6,4.7,0.011217276305969723
HHS Region 7,4 wk ahead,percent,Bin,4.7,4.8,0.010312561644904874
HHS Region 7,4 wk ahead,percent,Bin,4.8,4.9,0.009436211442309909
HHS Region 7,4 wk ahead,percent,Bin,4.9,5,0.00859320837363439
HHS Region 7,4 wk ahead,percent,Bin,5,5.1,0.007788279064912609
HHS Region 7,4 wk ahead,percent,Bin,5.1,5.2,0.007024924117422618
HHS Region 7,4 wk ahead,percent,Bin,5.2,5.3,0.00630595376151535
HHS Region 7,4 wk ahead,percent,Bin,5.3,5.4,0.005633456665388322
HHS Region 7,4 wk ahead,percent,Bin,5.4,5.5,0.005008692992965945
HHS Region 7,4 wk ahead,percent,Bin,5.5,5.6,0.004432167664644174
HHS Region 7,4 wk ahead,percent,Bin,5.6,5.7,0.0039037428112026415
HHS Region 7,4 wk ahead,percent,Bin,5.7,5.8,0.0034226612824744727
HHS Region 7,4 wk ahead,percent,Bin,5.8,5.9,0.002987652399970635
HHS Region 7,4 wk ahead,percent,Bin,5.9,6,0.002597210941591269
HHS Region 7,4 wk ahead,percent,Bin,6,6.1,0.002249111545086793
HHS Region 7,4 wk ahead,percent,Bin,6.1,6.2,0.001941299048055155
HHS Region 7,4 wk ahead,percent,Bin,6.2,6.3,0.0016714313279056765
HHS Region 7,4 wk ahead,percent,Bin,6.3,6.4,0.001437000120304099
HHS Region 7,4 wk ahead,percent,Bin,6.4,6.5,0.0012354158740326433
HHS Region 7,4 wk ahead,percent,Bin,6.5,6.6,0.0010645078865147515
HHS Region 7,4 wk ahead,percent,Bin,6.6,6.7,9.218242650996358e-4
HHS Region 7,4 wk ahead,percent,Bin,6.7,6.8,8.049916946767835e-4
HHS Region 7,4 wk ahead,percent,Bin,6.8,6.9,7.119854630085814e-4
HHS Region 7,4 wk ahead,percent,Bin,6.9,7,6.408629926641942e-4
HHS Region 7,4 wk ahead,percent,Bin,7,7.1,5.895339283334877e-4
HHS Region 7,4 wk ahead,percent,Bin,7.1,7.2,5.561541583836978e-4
HHS Region 7,4 wk ahead,percent,Bin,7.2,7.3,5.391324748695716e-4
HHS Region 7,4 wk ahead,percent,Bin,7.3,7.4,5.366144878378604e-4
HHS Region 7,4 wk ahead,percent,Bin,7.4,7.5,5.468695798722694e-4
HHS Region 7,4 wk ahead,percent,Bin,7.5,7.6,5.682491517949378e-4
HHS Region 7,4 wk ahead,percent,Bin,7.6,7.7,5.990658153168214e-4
HHS Region 7,4 wk ahead,percent,Bin,7.7,7.8,6.37463693134523e-4
HHS Region 7,4 wk ahead,percent,Bin,7.8,7.9,6.816951235102169e-4
HHS Region 7,4 wk ahead,percent,Bin,7.9,8,7.299629276840896e-4
HHS Region 7,4 wk ahead,percent,Bin,8,8.1,7.803985112777162e-4
HHS Region 7,4 wk ahead,percent,Bin,8.1,8.2,8.311822950051313e-4
HHS Region 7,4 wk ahead,percent,Bin,8.2,8.3,8.805250983379498e-4
HHS Region 7,4 wk ahead,percent,Bin,8.3,8.4,9.267029354739067e-4
HHS Region 7,4 wk ahead,percent,Bin,8.4,8.5,9.681446355113245e-4
HHS Region 7,4 wk ahead,percent,Bin,8.5,8.6,0.001003388489311668
HHS Region 7,4 wk ahead,percent,Bin,8.6,8.7,0.0010312168417836883
HHS Region 7,4 wk ahead,percent,Bin,8.7,8.8,0.0010506288996599215
HHS Region 7,4 wk ahead,percent,Bin,8.8,8.9,0.0010609123615398482
HHS Region 7,4 wk ahead,percent,Bin,8.9,9,0.001061619115419579
HHS Region 7,4 wk ahead,percent,Bin,9,9.1,0.001052641230635759
HHS Region 7,4 wk ahead,percent,Bin,9.1,9.2,0.0010341189194610768
HHS Region 7,4 wk ahead,percent,Bin,9.2,9.3,0.0010065406626255022
HHS Region 7,4 wk ahead,percent,Bin,9.3,9.4,9.705913997384395e-4
HHS Region 7,4 wk ahead,percent,Bin,9.4,9.5,9.271943997408292e-4
HHS Region 7,4 wk ahead,percent,Bin,9.5,9.6,8.77477098407967e-4
HHS Region 7,4 wk ahead,percent,Bin,9.6,9.7,8.226672489609613e-4
HHS Region 7,4 wk ahead,percent,Bin,9.7,9.8,7.6405586578696e-4
HHS Region 7,4 wk ahead,percent,Bin,9.8,9.9,7.029760761180776e-4
HHS Region 7,4 wk ahead,percent,Bin,9.9,10,6.407227967621894e-4
HHS Region 7,4 wk ahead,percent,Bin,10,10.1,5.785056852227762e-4
HHS Region 7,4 wk ahead,percent,Bin,10.1,10.2,5.174393142495768e-4
HHS Region 7,4 wk ahead,percent,Bin,10.2,10.3,4.584766972189784e-4
HHS Region 7,4 wk ahead,percent,Bin,10.3,10.4,4.024105945773295e-4
HHS Region 7,4 wk ahead,percent,Bin,10.4,10.5,3.499100286366445e-4
HHS Region 7,4 wk ahead,percent,Bin,10.5,10.6,3.0139970838892786e-4
HHS Region 7,4 wk ahead,percent,Bin,10.6,10.7,2.571629216029636e-4
HHS Region 7,4 wk ahead,percent,Bin,10.7,10.8,2.1737048466156564e-4
HHS Region 7,4 wk ahead,percent,Bin,10.8,10.9,1.8202545537048505e-4
HHS Region 7,4 wk ahead,percent,Bin,10.9,11,1.5098285606039732e-4
HHS Region 7,4 wk ahead,percent,Bin,11,11.1,1.240515459963247e-4
HHS Region 7,4 wk ahead,percent,Bin,11.1,11.2,1.0098999116410436e-4
HHS Region 7,4 wk ahead,percent,Bin,11.2,11.3,8.143431363713766e-5
HHS Region 7,4 wk ahead,percent,Bin,11.3,11.4,6.504171718481078e-5
HHS Region 7,4 wk ahead,percent,Bin,11.4,11.5,5.146927674381949e-5
HHS Region 7,4 wk ahead,percent,Bin,11.5,11.6,4.0350487847568046e-5
HHS Region 7,4 wk ahead,percent,Bin,11.6,11.7,3.1328871417161726e-5
HHS Region 7,4 wk ahead,percent,Bin,11.7,11.8,2.410033842955321e-5
HHS Region 7,4 wk ahead,percent,Bin,11.8,11.9,1.8365921505491056e-5
HHS Region 7,4 wk ahead,percent,Bin,11.9,12,1.3863708698341105e-5
HHS Region 7,4 wk ahead,percent,Bin,12,12.1,1.192126939077344e-5
HHS Region 7,4 wk ahead,percent,Bin,12.1,12.2,1.1920993273305918e-5
HHS Region 7,4 wk ahead,percent,Bin,12.2,12.3,1.1920993273305918e-5
HHS Region 7,4 wk ahead,percent,Bin,12.3,12.4,1.1920993273305918e-5
HHS Region 7,4 wk ahead,percent,Bin,12.4,12.5,1.1920993273305918e-5
HHS Region 7,4 wk ahead,percent,Bin,12.5,12.6,1.1920993273305918e-5
HHS Region 7,4 wk ahead,percent,Bin,12.6,12.7,1.1920993273305918e-5
HHS Region 7,4 wk ahead,percent,Bin,12.7,12.8,1.1920993273305918e-5
HHS Region 7,4 wk ahead,percent,Bin,12.8,12.9,1.1920993273305918e-5
HHS Region 7,4 wk ahead,percent,Bin,12.9,13,1.1920993273305918e-5
HHS Region 7,4 wk ahead,percent,Bin,13,100,1.1920993273305918e-5
HHS Region 6,Season onset,week,Bin,40,41,0.00116686586348799
HHS Region 6,Season onset,week,Bin,41,42,0.004698356229892582
HHS Region 6,Season onset,week,Bin,42,43,0.014070854468780132
HHS Region 6,Season onset,week,Bin,43,44,0.03156128932072737
HHS Region 6,Season onset,week,Bin,44,45,0.053796882816205836
HHS Region 6,Season onset,week,Bin,45,46,0.07140261863738566
HHS Region 6,Season onset,week,Bin,46,47,0.07623965826331064
HHS Region 6,Season onset,week,Bin,47,48,0.06752929188009578
HHS Region 6,Season onset,week,Bin,48,49,0.05053257226857299
HHS Region 6,Season onset,week,Bin,49,50,0.03259834442453458
HHS Region 6,Season onset,week,Bin,50,51,0.01981357094042146
HHS Region 6,Season onset,week,Bin,51,52,0.01478111118979838
HHS Region 6,Season onset,week,Bin,52,53,0.017996920469651654
HHS Region 6,Season onset,week,Bin,1,2,0.030550833457923105
HHS Region 6,Season onset,week,Bin,2,3,0.05280745551189235
HHS Region 6,Season onset,week,Bin,3,4,0.07941071964778784
HHS Region 6,Season onset,week,Bin,4,5,0.09729566771633025
HHS Region 6,Season onset,week,Bin,5,6,0.09374847074516314
HHS Region 6,Season onset,week,Bin,6,7,0.06939094780818147
HHS Region 6,Season onset,week,Bin,7,8,0.038819832353542034
HHS Region 6,Season onset,week,Bin,8,9,0.016229392318308097
HHS Region 6,Season onset,week,Bin,9,10,0.005030363554910816
HHS Region 6,Season onset,week,Bin,10,11,0.0011874820520278565
HHS Region 6,Season onset,week,Bin,11,12,6.986981675202531e-4
HHS Region 6,Season onset,week,Bin,12,13,6.986981675202531e-4
HHS Region 6,Season onset,week,Bin,13,14,6.986981675202531e-4
HHS Region 6,Season onset,week,Bin,14,15,6.986981675202531e-4
HHS Region 6,Season onset,week,Bin,15,16,6.986981675202531e-4
HHS Region 6,Season onset,week,Bin,16,17,6.986981675202531e-4
HHS Region 6,Season onset,week,Bin,17,18,6.986981675202531e-4
HHS Region 6,Season onset,week,Bin,18,19,6.986981675202531e-4
HHS Region 6,Season onset,week,Bin,19,20,6.986981675202531e-4
HHS Region 6,Season onset,week,Bin,20,21,6.986981675202531e-4
HHS Region 6,Season onset,week,Bin,none,none,0.052353516385865356
HHS Region 6,Season peak week,week,Bin,40,41,5.097267116071873e-5
HHS Region 6,Season peak week,week,Bin,41,42,5.097267116071873e-5
HHS Region 6,Season peak week,week,Bin,42,43,5.097267116071873e-5
HHS Region 6,Season peak week,week,Bin,43,44,5.097267116071873e-5
HHS Region 6,Season peak week,week,Bin,44,45,9.08060811211346e-5
HHS Region 6,Season peak week,week,Bin,45,46,7.437200439027879e-4
HHS Region 6,Season peak week,week,Bin,46,47,0.002799954842049002
HHS Region 6,Season peak week,week,Bin,47,48,0.0043701389140249096
HHS Region 6,Season peak week,week,Bin,48,49,0.0032957523057300336
HHS Region 6,Season peak week,week,Bin,49,50,0.0066443907388387515
HHS Region 6,Season peak week,week,Bin,50,51,0.03451668959032806
HHS Region 6,Season peak week,week,Bin,51,52,0.09929100338975615
HHS Region 6,Season peak week,week,Bin,52,53,0.1355586510278145
HHS Region 6,Season peak week,week,Bin,1,2,0.08886608215973459
HHS Region 6,Season peak week,week,Bin,2,3,0.050454612612218716
HHS Region 6,Season peak week,week,Bin,3,4,0.05530345061897175
HHS Region 6,Season peak week,week,Bin,4,5,0.052384778975317424
HHS Region 6,Season peak week,week,Bin,5,6,0.052795117991832015
HHS Region 6,Season peak week,week,Bin,6,7,0.0869610336585473
HHS Region 6,Season peak week,week,Bin,7,8,0.10844178726150318
HHS Region 6,Season peak week,week,Bin,8,9,0.06589935505573973
HHS Region 6,Season peak week,week,Bin,9,10,0.02514307997973179
HHS Region 6,Season peak week,week,Bin,10,11,0.03319725904236536
HHS Region 6,Season peak week,week,Bin,11,12,0.048861723744008004
HHS Region 6,Season peak week,week,Bin,12,13,0.03139097040849921
HHS Region 6,Season peak week,week,Bin,13,14,0.008338595151581595
HHS Region 6,Season peak week,week,Bin,14,15,0.0010181136308684887
HHS Region 6,Season peak week,week,Bin,15,16,5.715070151454492e-4
HHS Region 6,Season peak week,week,Bin,16,17,5.715070151454492e-4
HHS Region 6,Season peak week,week,Bin,17,18,5.715070151454492e-4
HHS Region 6,Season peak week,week,Bin,18,19,5.715070151454492e-4
HHS Region 6,Season peak week,week,Bin,19,20,5.715070151454492e-4
HHS Region 6,Season peak week,week,Bin,20,21,5.715070151454492e-4
HHS Region 6,Season peak percentage,percent,Bin,0,0.1,2.674315936139257e-5
HHS Region 6,Season peak percentage,percent,Bin,0.1,0.2,5.3486318722785146e-5
HHS Region 6,Season peak percentage,percent,Bin,0.2,0.3,5.4797226738495354e-5
HHS Region 6,Season peak percentage,percent,Bin,0.3,0.4,6.673385164679126e-5
HHS Region 6,Season peak percentage,percent,Bin,0.4,0.5,8.357133434623557e-5
HHS Region 6,Season peak percentage,percent,Bin,0.5,0.6,1.0404568211102177e-4
HHS Region 6,Season peak percentage,percent,Bin,0.6,0.7,1.2882532050082838e-4
HHS Region 6,Season peak percentage,percent,Bin,0.7,0.8,1.5861760497609098e-4
HHS Region 6,Season peak percentage,percent,Bin,0.8,0.9,1.941855474868109e-4
HHS Region 6,Season peak percentage,percent,Bin,0.9,1,2.363647623672097e-4
HHS Region 6,Season peak percentage,percent,Bin,1,1.1,2.861295097871807e-4
HHS Region 6,Season peak percentage,percent,Bin,1.1,1.2,3.444809963155057e-4
HHS Region 6,Season peak percentage,percent,Bin,1.2,1.3,4.123981570736522e-4
