timezero,location,target,value
20180312,HHS Region 8,4 wk ahead,0.8
20180312,HHS Region 9,Season onset,20171204
20180312,HHS Region 9,Season peak week,20171225
20180312,HHS Region 9,Season peak percentage,7
20180312,HHS Region 9,1 wk ahead,3
20180312,HHS Region 9,2 wk ahead,2.8
20180312,HHS Region 9,3 wk ahead,2.5
20180312,HHS Region 9,4 wk ahead,2
20180312,HHS Region 10,Season onset,20171218
20180312,HHS Region 10,Season peak week,20180101
20180312,HHS Region 10,Season peak percentage,4.8
20180312,HHS Region 10,1 wk ahead,2.2
20180312,HHS Region 10,2 wk ahead,1.9
20180312,HHS Region 10,3 wk ahead,1.7
20180312,HHS Region 10,4 wk ahead,1.2
20180319,US National,Season onset,20171120
20180319,US National,Season peak week,20180129
20180319,US National,Season peak percentage,7.5
20180319,US National,1 wk ahead,2.4
20180319,US National,2 wk ahead,2.1
20180319,US National,3 wk ahead,1.8
20180319,US National,4 wk ahead,1.6
20180319,HHS Region 1,Season onset,20171120
20180319,HHS Region 1,Season peak week,20180205
20180319,HHS Region 1,Season peak percentage,5.8
20180319,HHS Region 1,1 wk ahead,2.2
20180319,HHS Region 1,2 wk ahead,2
20180319,HHS Region 1,3 wk ahead,1.9
20180319,HHS Region 1,4 wk ahead,1.7
20180319,HHS Region 2,Season onset,20171204
20180319,HHS Region 2,Season peak week,20180205
20180319,HHS Region 2,Season peak percentage,10.4
20180319,HHS Region 2,1 wk ahead,3.2
20180319,HHS Region 2,2 wk ahead,2.9
20180319,HHS Region 2,3 wk ahead,2.6
20180319,HHS Region 2,4 wk ahead,2.3
20180319,HHS Region 3,Season onset,20171218
20180319,HHS Region 3,Season peak week,20180205
20180319,HHS Region 3,Season peak percentage,7.5
20180319,HHS Region 3,1 wk ahead,2.5
20180319,HHS Region 3,2 wk ahead,2
20180319,HHS Region 3,3 wk ahead,1.7
20180319,HHS Region 3,4 wk ahead,1.5
20180319,HHS Region 4,Season onset,20171106
20180319,HHS Region 4,Season peak week,20180129
20180319,HHS Region 4,Season peak percentage,9.3
20180319,HHS Region 4,1 wk ahead,2.1
20180319,HHS Region 4,2 wk ahead,1.8
20180319,HHS Region 4,3 wk ahead,1.5
20180319,HHS Region 4,4 wk ahead,1.3
20180319,HHS Region 5,Season onset,20171204
20180319,HHS Region 5,Season peak week,20180205
20180319,HHS Region 5,Season peak percentage,5.8
20180319,HHS Region 5,1 wk ahead,2.2
20180319,HHS Region 5,2 wk ahead,1.8
20180319,HHS Region 5,3 wk ahead,1.7
20180319,HHS Region 5,4 wk ahead,1.5
20180319,HHS Region 6,Season onset,20171127
20180319,HHS Region 6,Season peak week,20180122
20180319,HHS Region 6,Season peak percentage,12.7
20180319,HHS Region 6,1 wk ahead,3
20180319,HHS Region 6,2 wk ahead,2.5
20180319,HHS Region 6,3 wk ahead,2.1
20180319,HHS Region 6,4 wk ahead,2.1
20180319,HHS Region 7,Season onset,20171204
20180319,HHS Region 7,Season peak week,20180122
20180319,HHS Region 7,Season peak percentage,8.9
20180319,HHS Region 7,1 wk ahead,2
20180319,HHS Region 7,2 wk ahead,1.7
20180319,HHS Region 7,3 wk ahead,1.3
20180319,HHS Region 7,4 wk ahead,0.9
20180319,HHS Region 8,Season onset,20171211
20180319,HHS Region 8,Season peak week,20180129
20180319,HHS Region 8,Season peak percentage,3.3
20180319,HHS Region 8,1 wk ahead,1.1
20180319,HHS Region 8,2 wk ahead,1.1
20180319,HHS Region 8,3 wk ahead,0.8
20180319,HHS Region 8,4 wk ahead,0.7
20180319,HHS Region 9,Season onset,20171204
20180319,HHS Region 9,Season peak week,20171225
20180319,HHS Region 9,Season peak percentage,7
20180319,HHS Region 9,1 wk ahead,2.8
20180319,HHS Region 9,2 wk ahead,2.5
20180319,HHS Region 9,3 wk ahead,2
20180319,HHS Region 9,4 wk ahead,2
20180319,HHS Region 10,Season onset,20171218
20180319,HHS Region 10,Season peak week,20180101
20180319,HHS Region 10,Season peak percentage,4.8
20180319,HHS Region 10,1 wk ahead,1.9
20180319,HHS Region 10,2 wk ahead,1.7
20180319,HHS Region 10,3 wk ahead,1.2
20180319,HHS Region 10,4 wk ahead,1.1
20180326,US National,Season onset,20171120
20180326,US National,Season peak week,20180129
20180326,US National,Season peak percentage,7.5
20180326,US National,1 wk ahead,2.1
20180326,US National,2 wk ahead,1.8
20180326,US National,3 wk ahead,1.6
20180326,US National,4 wk ahead,1.5
20180326,HHS Region 1,Season onset,20171120
20180326,HHS Region 1,Season peak week,20180205
20180326,HHS Region 1,Season peak percentage,5.8
20180326,HHS Region 1,1 wk ahead,2
20180326,HHS Region 1,2 wk ahead,1.9
20180326,HHS Region 1,3 wk ahead,1.7
20180326,HHS Region 1,4 wk ahead,1.5
20180326,HHS Region 2,Season onset,20171204
20180326,HHS Region 2,Season peak week,20180205
20180326,HHS Region 2,Season peak percentage,10.4
20180326,HHS Region 2,1 wk ahead,2.9
20180326,HHS Region 2,2 wk ahead,2.6
20180326,HHS Region 2,3 wk ahead,2.3
20180326,HHS Region 2,4 wk ahead,2.2
20180326,HHS Region 3,Season onset,20171218
20180326,HHS Region 3,Season peak week,20180205
20180326,HHS Region 3,Season peak percentage,7.5
20180326,HHS Region 3,1 wk ahead,2
20180326,HHS Region 3,2 wk ahead,1.7
20180326,HHS Region 3,3 wk ahead,1.5
20180326,HHS Region 3,4 wk ahead,1.3
20180326,HHS Region 4,Season onset,20171106
20180326,HHS Region 4,Season peak week,20180129
20180326,HHS Region 4,Season peak percentage,9.3
20180326,HHS Region 4,1 wk ahead,1.8
20180326,HHS Region 4,2 wk ahead,1.5
20180326,HHS Region 4,3 wk ahead,1.3
20180326,HHS Region 4,4 wk ahead,1.2
20180326,HHS Region 5,Season onset,20171204
20180326,HHS Region 5,Season peak week,20180205
20180326,HHS Region 5,Season peak percentage,5.8
20180326,HHS Region 5,1 wk ahead,1.8
20180326,HHS Region 5,2 wk ahead,1.7
20180326,HHS Region 5,3 wk ahead,1.5
20180326,HHS Region 5,4 wk ahead,1.4
20180326,HHS Region 6,Season onset,20171127
20180326,HHS Region 6,Season peak week,20180122
20180326,HHS Region 6,Season peak percentage,12.7
20180326,HHS Region 6,1 wk ahead,2.5
20180326,HHS Region 6,2 wk ahead,2.1
20180326,HHS Region 6,3 wk ahead,2.1
20180326,HHS Region 6,4 wk ahead,2
20180326,HHS Region 7,Season onset,20171204
20180326,HHS Region 7,Season peak week,20180122
20180326,HHS Region 7,Season peak percentage,8.9
20180326,HHS Region 7,1 wk ahead,1.7
20180326,HHS Region 7,2 wk ahead,1.3
20180326,HHS Region 7,3 wk ahead,0.9
20180326,HHS Region 7,4 wk ahead,1
20180326,HHS Region 8,Season onset,20171211
20180326,HHS Region 8,Season peak week,20180129
20180326,HHS Region 8,Season peak percentage,3.3
20180326,HHS Region 8,1 wk ahead,1.1
20180326,HHS Region 8,2 wk ahead,0.8
20180326,HHS Region 8,3 wk ahead,0.7
20180326,HHS Region 8,4 wk ahead,0.8
20180326,HHS Region 9,Season onset,20171204
20180326,HHS Region 9,Season peak week,20171225
20180326,HHS Region 9,Season peak percentage,7
20180326,HHS Region 9,1 wk ahead,2.5
20180326,HHS Region 9,2 wk ahead,2
20180326,HHS Region 9,3 wk ahead,2
20180326,HHS Region 9,4 wk ahead,2.1
20180326,HHS Region 10,Season onset,20171218
20180326,HHS Region 10,Season peak week,20180101
20180326,HHS Region 10,Season peak percentage,4.8
20180326,HHS Region 10,1 wk ahead,1.7
20180326,HHS Region 10,2 wk ahead,1.2
20180326,HHS Region 10,3 wk ahead,1.1
20180326,HHS Region 10,4 wk ahead,0.8
20180402,US National,Season onset,20171120
20180402,US National,Season peak week,20180129
20180402,US National,Season peak percentage,7.5
20180402,US National,1 wk ahead,1.8
20180402,US National,2 wk ahead,1.6
20180402,US National,3 wk ahead,1.5
20180402,US National,4 wk ahead,1.5
20180402,HHS Region 1,Season onset,20171120
20180402,HHS Region 1,Season peak week,20180205
20180402,HHS Region 1,Season peak percentage,5.8
20180402,HHS Region 1,1 wk ahead,1.9
20180402,HHS Region 1,2 wk ahead,1.7
20180402,HHS Region 1,3 wk ahead,1.5
20180402,HHS Region 1,4 wk ahead,1.3
20180402,HHS Region 2,Season onset,20171204
20180402,HHS Region 2,Season peak week,20180205
20180402,HHS Region 2,Season peak percentage,10.4
20180402,HHS Region 2,1 wk ahead,2.6
20180402,HHS Region 2,2 wk ahead,2.3
20180402,HHS Region 2,3 wk ahead,2.2
20180402,HHS Region 2,4 wk ahead,3
20180402,HHS Region 3,Season onset,20171218
20180402,HHS Region 3,Season peak week,20180205
20180402,HHS Region 3,Season peak percentage,7.5
20180402,HHS Region 3,1 wk ahead,1.7
20180402,HHS Region 3,2 wk ahead,1.5
20180402,HHS Region 3,3 wk ahead,1.3
20180402,HHS Region 3,4 wk ahead,1.3
20180402,HHS Region 4,Season onset,20171106
20180402,HHS Region 4,Season peak week,20180129
20180402,HHS Region 4,Season peak percentage,9.3
20180402,HHS Region 4,1 wk ahead,1.5
20180402,HHS Region 4,2 wk ahead,1.3
20180402,HHS Region 4,3 wk ahead,1.2
20180402,HHS Region 4,4 wk ahead,1.2
20180402,HHS Region 5,Season onset,20171204
20180402,HHS Region 5,Season peak week,20180205
20180402,HHS Region 5,Season peak percentage,5.8
20180402,HHS Region 5,1 wk ahead,1.7
20180402,HHS Region 5,2 wk ahead,1.5
20180402,HHS Region 5,3 wk ahead,1.4
20180402,HHS Region 5,4 wk ahead,1.2
20180402,HHS Region 6,Season onset,20171127
20180402,HHS Region 6,Season peak week,20180122
20180402,HHS Region 6,Season peak percentage,12.7
20180402,HHS Region 6,1 wk ahead,2.1
20180402,HHS Region 6,2 wk ahead,2.1
20180402,HHS Region 6,3 wk ahead,2
20180402,HHS Region 6,4 wk ahead,2
20180402,HHS Region 7,Season onset,20171204
20180402,HHS Region 7,Season peak week,20180122
20180402,HHS Region 7,Season peak percentage,8.9
20180402,HHS Region 7,1 wk ahead,1.3
20180402,HHS Region 7,2 wk ahead,0.9
20180402,HHS Region 7,3 wk ahead,1
20180402,HHS Region 7,4 wk ahead,0.5
20180402,HHS Region 8,Season onset,20171211
20180402,HHS Region 8,Season peak week,20180129
20180402,HHS Region 8,Season peak percentage,3.3
20180402,HHS Region 8,1 wk ahead,0.8
20180402,HHS Region 8,2 wk ahead,0.7
20180402,HHS Region 8,3 wk ahead,0.8
20180402,HHS Region 8,4 wk ahead,0.6
20180402,HHS Region 9,Season onset,20171204
20180402,HHS Region 9,Season peak week,20171225
20180402,HHS Region 9,Season peak percentage,7
20180402,HHS Region 9,1 wk ahead,2
20180402,HHS Region 9,2 wk ahead,2
20180402,HHS Region 9,3 wk ahead,2.1
20180402,HHS Region 9,4 wk ahead,2
20180402,HHS Region 10,Season onset,20171218
20180402,HHS Region 10,Season peak week,20180101
20180402,HHS Region 10,Season peak percentage,4.8
20180402,HHS Region 10,1 wk ahead,1.2
20180402,HHS Region 10,2 wk ahead,1.1
20180402,HHS Region 10,3 wk ahead,0.8
20180402,HHS Region 10,4 wk ahead,0.8
20180409,US National,Season onset,20171120
20180409,US National,Season peak week,20180129
20180409,US National,Season peak percentage,7.5
20180409,US National,1 wk ahead,1.6
20180409,US National,2 wk ahead,1.5
20180409,US National,3 wk ahead,1.5
20180409,US National,4 wk ahead,1.3
20180409,HHS Region 1,Season onset,20171120
20180409,HHS Region 1,Season peak week,20180205
20180409,HHS Region 1,Season peak percentage,5.8
20180409,HHS Region 1,1 wk ahead,1.7
20180409,HHS Region 1,2 wk ahead,1.5
20180409,HHS Region 1,3 wk ahead,1.3
20180409,HHS Region 1,4 wk ahead,1
20180409,HHS Region 2,Season onset,20171204
20180409,HHS Region 2,Season peak week,20180205
20180409,HHS Region 2,Season peak percentage,10.4
20180409,HHS Region 2,1 wk ahead,2.3
20180409,HHS Region 2,2 wk ahead,2.2
20180409,HHS Region 2,3 wk ahead,3
20180409,HHS Region 2,4 wk ahead,2
20180409,HHS Region 3,Season onset,20171218
20180409,HHS Region 3,Season peak week,20180205
20180409,HHS Region 3,Season peak percentage,7.5
20180409,HHS Region 3,1 wk ahead,1.5
20180409,HHS Region 3,2 wk ahead,1.3
20180409,HHS Region 3,3 wk ahead,1.3
20180409,HHS Region 3,4 wk ahead,0.9
20180409,HHS Region 4,Season onset,20171106
20180409,HHS Region 4,Season peak week,20180129
20180409,HHS Region 4,Season peak percentage,9.3
20180409,HHS Region 4,1 wk ahead,1.3
20180409,HHS Region 4,2 wk ahead,1.2
20180409,HHS Region 4,3 wk ahead,1.2
20180409,HHS Region 4,4 wk ahead,1
20180409,HHS Region 5,Season onset,20171204
20180409,HHS Region 5,Season peak week,20180205
20180409,HHS Region 5,Season peak percentage,5.8
20180409,HHS Region 5,1 wk ahead,1.5
20180409,HHS Region 5,2 wk ahead,1.4
20180409,HHS Region 5,3 wk ahead,1.2
20180409,HHS Region 5,4 wk ahead,1
20180409,HHS Region 6,Season onset,20171127
20180409,HHS Region 6,Season peak week,20180122
20180409,HHS Region 6,Season peak percentage,12.7
20180409,HHS Region 6,1 wk ahead,2.1
20180409,HHS Region 6,2 wk ahead,2
20180409,HHS Region 6,3 wk ahead,2
20180409,HHS Region 6,4 wk ahead,1.9
20180409,HHS Region 7,Season onset,20171204
20180409,HHS Region 7,Season peak week,20180122
20180409,HHS Region 7,Season peak percentage,8.9
20180409,HHS Region 7,1 wk ahead,0.9
20180409,HHS Region 7,2 wk ahead,1
20180409,HHS Region 7,3 wk ahead,0.5
20180409,HHS Region 7,4 wk ahead,0.5
20180409,HHS Region 8,Season onset,20171211
20180409,HHS Region 8,Season peak week,20180129
20180409,HHS Region 8,Season peak percentage,3.3
20180409,HHS Region 8,1 wk ahead,0.7
20180409,HHS Region 8,2 wk ahead,0.8
20180409,HHS Region 8,3 wk ahead,0.6
20180409,HHS Region 8,4 wk ahead,0.5
20180409,HHS Region 9,Season onset,20171204
20180409,HHS Region 9,Season peak week,20171225
20180409,HHS Region 9,Season peak percentage,7
20180409,HHS Region 9,1 wk ahead,2
20180409,HHS Region 9,2 wk ahead,2.1
20180409,HHS Region 9,3 wk ahead,2
20180409,HHS Region 9,4 wk ahead,1.9
20180409,HHS Region 10,Season onset,20171218
20180409,HHS Region 10,Season peak week,20180101
20180409,HHS Region 10,Season peak percentage,4.8
20180409,HHS Region 10,1 wk ahead,1.1
20180409,HHS Region 10,2 wk ahead,0.8
20180409,HHS Region 10,3 wk ahead,0.8
20180409,HHS Region 10,4 wk ahead,0.7
20180416,US National,Season onset,20171120
20180416,US National,Season peak week,20180129
20180416,US National,Season peak percentage,7.5
20180416,US National,1 wk ahead,1.5
20180416,US National,2 wk ahead,1.5
20180416,US National,3 wk ahead,1.3
20180416,US National,4 wk ahead,1.2
20180416,HHS Region 1,Season onset,20171120
20180416,HHS Region 1,Season peak week,20180205
20180416,HHS Region 1,Season peak percentage,5.8
20180416,HHS Region 1,1 wk ahead,1.5
20180416,HHS Region 1,2 wk ahead,1.3
20180416,HHS Region 1,3 wk ahead,1
20180416,HHS Region 1,4 wk ahead,0.9
20180416,HHS Region 2,Season onset,20171204
20180416,HHS Region 2,Season peak week,20180205
20180416,HHS Region 2,Season peak percentage,10.4
20180416,HHS Region 2,1 wk ahead,2.2
20180416,HHS Region 2,2 wk ahead,3
20180416,HHS Region 2,3 wk ahead,2
20180416,HHS Region 2,4 wk ahead,2
20180416,HHS Region 3,Season onset,20171218
20180416,HHS Region 3,Season peak week,20180205
20180416,HHS Region 3,Season peak percentage,7.5
20180416,HHS Region 3,1 wk ahead,1.3
20180416,HHS Region 3,2 wk ahead,1.3
20180416,HHS Region 3,3 wk ahead,0.9
20180416,HHS Region 3,4 wk ahead,0.9
20180416,HHS Region 4,Season onset,20171106
20180416,HHS Region 4,Season peak week,20180129
20180416,HHS Region 4,Season peak percentage,9.3
20180416,HHS Region 4,1 wk ahead,1.2
20180416,HHS Region 4,2 wk ahead,1.2
20180416,HHS Region 4,3 wk ahead,1
20180416,HHS Region 4,4 wk ahead,1
20180416,HHS Region 5,Season onset,20171204
20180416,HHS Region 5,Season peak week,20180205
20180416,HHS Region 5,Season peak percentage,5.8
20180416,HHS Region 5,1 wk ahead,1.4
20180416,HHS Region 5,2 wk ahead,1.2
20180416,HHS Region 5,3 wk ahead,1
20180416,HHS Region 5,4 wk ahead,0.9
20180416,HHS Region 6,Season onset,20171127
20180416,HHS Region 6,Season peak week,20180122
20180416,HHS Region 6,Season peak percentage,12.7
20180416,HHS Region 6,1 wk ahead,2
20180416,HHS Region 6,2 wk ahead,2
20180416,HHS Region 6,3 wk ahead,1.9
20180416,HHS Region 6,4 wk ahead,1.6
20180416,HHS Region 7,Season onset,20171204
20180416,HHS Region 7,Season peak week,20180122
20180416,HHS Region 7,Season peak percentage,8.9
20180416,HHS Region 7,1 wk ahead,1
20180416,HHS Region 7,2 wk ahead,0.5
20180416,HHS Region 7,3 wk ahead,0.5
20180416,HHS Region 7,4 wk ahead,0.6
20180416,HHS Region 8,Season onset,20171211
20180416,HHS Region 8,Season peak week,20180129
20180416,HHS Region 8,Season peak percentage,3.3
20180416,HHS Region 8,1 wk ahead,0.8
20180416,HHS Region 8,2 wk ahead,0.6
20180416,HHS Region 8,3 wk ahead,0.5
20180416,HHS Region 8,4 wk ahead,0.5
20180416,HHS Region 9,Season onset,20171204
20180416,HHS Region 9,Season peak week,20171225
20180416,HHS Region 9,Season peak percentage,7
20180416,HHS Region 9,1 wk ahead,2.1
20180416,HHS Region 9,2 wk ahead,2
20180416,HHS Region 9,3 wk ahead,1.9
20180416,HHS Region 9,4 wk ahead,1.7
20180416,HHS Region 10,Season onset,20171218
20180416,HHS Region 10,Season peak week,20180101
20180416,HHS Region 10,Season peak percentage,4.8
20180416,HHS Region 10,1 wk ahead,0.8
20180416,HHS Region 10,2 wk ahead,0.8
20180416,HHS Region 10,3 wk ahead,0.7
20180416,HHS Region 10,4 wk ahead,0.6
20180423,US National,Season onset,20171120
20180423,US National,Season peak week,20180129
20180423,US National,Season peak percentage,7.5
20180423,US National,1 wk ahead,1.5
20180423,US National,2 wk ahead,1.3
20180423,US National,3 wk ahead,1.2
20180423,US National,4 wk ahead,1.2
20180423,HHS Region 1,Season onset,20171120
20180423,HHS Region 1,Season peak week,20180205
20180423,HHS Region 1,Season peak percentage,5.8
20180423,HHS Region 1,1 wk ahead,1.3
20180423,HHS Region 1,2 wk ahead,1
20180423,HHS Region 1,3 wk ahead,0.9
20180423,HHS Region 1,4 wk ahead,0.8
20180423,HHS Region 2,Season onset,20171204
20180423,HHS Region 2,Season peak week,20180205
20180423,HHS Region 2,Season peak percentage,10.4
20180423,HHS Region 2,1 wk ahead,3
20180423,HHS Region 2,2 wk ahead,2
20180423,HHS Region 2,3 wk ahead,2
20180423,HHS Region 2,4 wk ahead,2.1
20180423,HHS Region 3,Season onset,20171218
20180423,HHS Region 3,Season peak week,20180205
20180423,HHS Region 3,Season peak percentage,7.5
20180423,HHS Region 3,1 wk ahead,1.3
20180423,HHS Region 3,2 wk ahead,0.9
20180423,HHS Region 3,3 wk ahead,0.9
20180423,HHS Region 3,4 wk ahead,0.9
20180423,HHS Region 4,Season onset,20171106
20180423,HHS Region 4,Season peak week,20180129
20180423,HHS Region 4,Season peak percentage,9.3
20180423,HHS Region 4,1 wk ahead,1.2
20180423,HHS Region 4,2 wk ahead,1
20180423,HHS Region 4,3 wk ahead,1
20180423,HHS Region 4,4 wk ahead,1
20180423,HHS Region 5,Season onset,20171204
20180423,HHS Region 5,Season peak week,20180205
20180423,HHS Region 5,Season peak percentage,5.8
20180423,HHS Region 5,1 wk ahead,1.2
20180423,HHS Region 5,2 wk ahead,1
20180423,HHS Region 5,3 wk ahead,0.9
20180423,HHS Region 5,4 wk ahead,1
20180423,HHS Region 6,Season onset,20171127
20180423,HHS Region 6,Season peak week,20180122
20180423,HHS Region 6,Season peak percentage,12.7
20180423,HHS Region 6,1 wk ahead,2
20180423,HHS Region 6,2 wk ahead,1.9
20180423,HHS Region 6,3 wk ahead,1.6
20180423,HHS Region 6,4 wk ahead,1.7
20180423,HHS Region 7,Season onset,20171204
20180423,HHS Region 7,Season peak week,20180122
20180423,HHS Region 7,Season peak percentage,8.9
20180423,HHS Region 7,1 wk ahead,0.5
20180423,HHS Region 7,2 wk ahead,0.5
20180423,HHS Region 7,3 wk ahead,0.6
20180423,HHS Region 7,4 wk ahead,0.6
20180423,HHS Region 8,Season onset,20171211
20180423,HHS Region 8,Season peak week,20180129
20180423,HHS Region 8,Season peak percentage,3.3
20180423,HHS Region 8,1 wk ahead,0.6
20180423,HHS Region 8,2 wk ahead,0.5
20180423,HHS Region 8,3 wk ahead,0.5
20180423,HHS Region 8,4 wk ahead,0.5
20180423,HHS Region 9,Season onset,20171204
20180423,HHS Region 9,Season peak week,20171225
20180423,HHS Region 9,Season peak percentage,7
20180423,HHS Region 9,1 wk ahead,2
20180423,HHS Region 9,2 wk ahead,1.9
20180423,HHS Region 9,3 wk ahead,1.7
20180423,HHS Region 9,4 wk ahead,1.8
20180423,HHS Region 10,Season onset,20171218
20180423,HHS Region 10,Season peak week,20180101
20180423,HHS Region 10,Season peak percentage,4.8
20180423,HHS Region 10,1 wk ahead,0.8
20180423,HHS Region 10,2 wk ahead,0.7
20180423,HHS Region 10,3 wk ahead,0.6
20180423,HHS Region 10,4 wk ahead,0.5
20180430,US National,Season onset,20171120
