timezero,location,target,value
20121231,HHS Region 3,Season onset,20121203
20121231,HHS Region 3,Season peak week,20121224
20121231,HHS Region 3,Season peak percentage,7.1
20121231,HHS Region 3,1 wk ahead,5.1
20121231,HHS Region 3,2 wk ahead,5.2
20121231,HHS Region 3,3 wk ahead,3.6
20121231,HHS Region 3,4 wk ahead,3.1
20121231,HHS Region 4,Season onset,20121119
20121231,HHS Region 4,Season peak week,20121224
20121231,HHS Region 4,Season peak percentage,6.3
20121231,HHS Region 4,1 wk ahead,3.5
20121231,HHS Region 4,2 wk ahead,3.1
20121231,HHS Region 4,3 wk ahead,2.5
20121231,HHS Region 4,4 wk ahead,2.5
20121231,HHS Region 5,Season onset,20121119
20121231,HHS Region 5,Season peak week,20121224
20121231,HHS Region 5,Season peak percentage,5.7
20121231,HHS Region 5,1 wk ahead,3.8
20121231,HHS Region 5,2 wk ahead,3.7
20121231,HHS Region 5,3 wk ahead,3.3
20121231,HHS Region 5,4 wk ahead,3
20121231,HHS Region 6,Season onset,20121119
20121231,HHS Region 6,Season peak week,20121224
20121231,HHS Region 6,Season peak percentage,9.3
20121231,HHS Region 6,1 wk ahead,7.3
20121231,HHS Region 6,2 wk ahead,7.4
20121231,HHS Region 6,3 wk ahead,7.1
20121231,HHS Region 6,4 wk ahead,5.8
20121231,HHS Region 7,Season onset,20121119
20121231,HHS Region 7,Season peak week,20121224
20121231,HHS Region 7,Season peak percentage,6.7
20121231,HHS Region 7,1 wk ahead,5.1
20121231,HHS Region 7,2 wk ahead,5.2
20121231,HHS Region 7,3 wk ahead,5.3
20121231,HHS Region 7,4 wk ahead,5.2
20121231,HHS Region 8,Season onset,20121210
20121231,HHS Region 8,Season peak week,20121224
20121231,HHS Region 8,Season peak percentage,4.1
20121231,HHS Region 8,1 wk ahead,4
20121231,HHS Region 8,2 wk ahead,4.1
20121231,HHS Region 8,3 wk ahead,4
20121231,HHS Region 8,4 wk ahead,3.4
20121231,HHS Region 9,Season onset,20130107
20121231,HHS Region 9,Season peak week,20130121
20121231,HHS Region 9,Season peak percentage,5.6
20121231,HHS Region 9,1 wk ahead,3.5
20121231,HHS Region 9,2 wk ahead,4.7
20121231,HHS Region 9,3 wk ahead,5.6
20121231,HHS Region 9,4 wk ahead,5.5
20121231,HHS Region 10,Season onset,20121210
20121231,HHS Region 10,Season peak week,20130121
20121231,HHS Region 10,Season peak percentage,3.7
20121231,HHS Region 10,1 wk ahead,2.6
20121231,HHS Region 10,2 wk ahead,3
20121231,HHS Region 10,3 wk ahead,3.7
20121231,HHS Region 10,4 wk ahead,2.8
20130107,US National,Season onset,20121119
20130107,US National,Season peak week,20121224
20130107,US National,Season peak percentage,6.1
20130107,US National,1 wk ahead,4.5
20130107,US National,2 wk ahead,4.2
20130107,US National,3 wk ahead,3.8
20130107,US National,4 wk ahead,3.3
20130107,HHS Region 1,Season onset,20121203
20130107,HHS Region 1,Season peak week,20121224
20130107,HHS Region 1,Season peak percentage,3.9
20130107,HHS Region 1,1 wk ahead,3
20130107,HHS Region 1,2 wk ahead,2.5
20130107,HHS Region 1,3 wk ahead,2.2
20130107,HHS Region 1,4 wk ahead,1.9
20130107,HHS Region 2,Season onset,20121126
20130107,HHS Region 2,Season peak week,20121224
20130107,HHS Region 2,Season peak percentage,5.5
20130107,HHS Region 2,1 wk ahead,5.3
20130107,HHS Region 2,2 wk ahead,4.6
20130107,HHS Region 2,3 wk ahead,3.8
20130107,HHS Region 2,4 wk ahead,3.6
20130107,HHS Region 3,Season onset,20121203
20130107,HHS Region 3,Season peak week,20121224
20130107,HHS Region 3,Season peak percentage,7.1
20130107,HHS Region 3,1 wk ahead,5.2
20130107,HHS Region 3,2 wk ahead,3.6
20130107,HHS Region 3,3 wk ahead,3.1
20130107,HHS Region 3,4 wk ahead,2.6
20130107,HHS Region 4,Season onset,20121119
20130107,HHS Region 4,Season peak week,20121224
20130107,HHS Region 4,Season peak percentage,6.3
20130107,HHS Region 4,1 wk ahead,3.1
20130107,HHS Region 4,2 wk ahead,2.5
20130107,HHS Region 4,3 wk ahead,2.5
20130107,HHS Region 4,4 wk ahead,2.3
20130107,HHS Region 5,Season onset,20121119
20130107,HHS Region 5,Season peak week,20121224
20130107,HHS Region 5,Season peak percentage,5.7
20130107,HHS Region 5,1 wk ahead,3.7
20130107,HHS Region 5,2 wk ahead,3.3
20130107,HHS Region 5,3 wk ahead,3
20130107,HHS Region 5,4 wk ahead,2.7
20130107,HHS Region 6,Season onset,20121119
20130107,HHS Region 6,Season peak week,20121224
20130107,HHS Region 6,Season peak percentage,9.3
20130107,HHS Region 6,1 wk ahead,7.4
20130107,HHS Region 6,2 wk ahead,7.1
20130107,HHS Region 6,3 wk ahead,5.8
20130107,HHS Region 6,4 wk ahead,4.5
20130107,HHS Region 7,Season onset,20121119
20130107,HHS Region 7,Season peak week,20121224
20130107,HHS Region 7,Season peak percentage,6.7
20130107,HHS Region 7,1 wk ahead,5.2
20130107,HHS Region 7,2 wk ahead,5.3
20130107,HHS Region 7,3 wk ahead,5.2
20130107,HHS Region 7,4 wk ahead,4.3
20130107,HHS Region 8,Season onset,20121210
20130107,HHS Region 8,Season peak week,20121224
20130107,HHS Region 8,Season peak percentage,4.1
20130107,HHS Region 8,1 wk ahead,4.1
20130107,HHS Region 8,2 wk ahead,4
20130107,HHS Region 8,3 wk ahead,3.4
20130107,HHS Region 8,4 wk ahead,3
20130107,HHS Region 9,Season onset,20130107
20130107,HHS Region 9,Season peak week,20130121
20130107,HHS Region 9,Season peak percentage,5.6
20130107,HHS Region 9,1 wk ahead,4.7
20130107,HHS Region 9,2 wk ahead,5.6
20130107,HHS Region 9,3 wk ahead,5.5
20130107,HHS Region 9,4 wk ahead,4.8
20130107,HHS Region 10,Season onset,20121210
20130107,HHS Region 10,Season peak week,20130121
20130107,HHS Region 10,Season peak percentage,3.7
20130107,HHS Region 10,1 wk ahead,3
20130107,HHS Region 10,2 wk ahead,3.7
20130107,HHS Region 10,3 wk ahead,2.8
20130107,HHS Region 10,4 wk ahead,2.4
20130114,US National,Season onset,20121119
20130114,US National,Season peak week,20121224
20130114,US National,Season peak percentage,6.1
20130114,US National,1 wk ahead,4.2
20130114,US National,2 wk ahead,3.8
20130114,US National,3 wk ahead,3.3
20130114,US National,4 wk ahead,3
20130114,HHS Region 1,Season onset,20121203
20130114,HHS Region 1,Season peak week,20121224
20130114,HHS Region 1,Season peak percentage,3.9
20130114,HHS Region 1,1 wk ahead,2.5
20130114,HHS Region 1,2 wk ahead,2.2
20130114,HHS Region 1,3 wk ahead,1.9
20130114,HHS Region 1,4 wk ahead,1.6
20130114,HHS Region 2,Season onset,20121126
20130114,HHS Region 2,Season peak week,20121224
20130114,HHS Region 2,Season peak percentage,5.5
20130114,HHS Region 2,1 wk ahead,4.6
20130114,HHS Region 2,2 wk ahead,3.8
20130114,HHS Region 2,3 wk ahead,3.6
20130114,HHS Region 2,4 wk ahead,3.7
20130114,HHS Region 3,Season onset,20121203
20130114,HHS Region 3,Season peak week,20121224
20130114,HHS Region 3,Season peak percentage,7.1
20130114,HHS Region 3,1 wk ahead,3.6
20130114,HHS Region 3,2 wk ahead,3.1
20130114,HHS Region 3,3 wk ahead,2.6
20130114,HHS Region 3,4 wk ahead,2.8
20130114,HHS Region 4,Season onset,20121119
20130114,HHS Region 4,Season peak week,20121224
20130114,HHS Region 4,Season peak percentage,6.3
20130114,HHS Region 4,1 wk ahead,2.5
20130114,HHS Region 4,2 wk ahead,2.5
20130114,HHS Region 4,3 wk ahead,2.3
20130114,HHS Region 4,4 wk ahead,2.2
20130114,HHS Region 5,Season onset,20121119
20130114,HHS Region 5,Season peak week,20121224
20130114,HHS Region 5,Season peak percentage,5.7
20130114,HHS Region 5,1 wk ahead,3.3
20130114,HHS Region 5,2 wk ahead,3
20130114,HHS Region 5,3 wk ahead,2.7
20130114,HHS Region 5,4 wk ahead,2.4
20130114,HHS Region 6,Season onset,20121119
20130114,HHS Region 6,Season peak week,20121224
20130114,HHS Region 6,Season peak percentage,9.3
20130114,HHS Region 6,1 wk ahead,7.1
20130114,HHS Region 6,2 wk ahead,5.8
20130114,HHS Region 6,3 wk ahead,4.5
20130114,HHS Region 6,4 wk ahead,3.9
20130114,HHS Region 7,Season onset,20121119
20130114,HHS Region 7,Season peak week,20121224
20130114,HHS Region 7,Season peak percentage,6.7
20130114,HHS Region 7,1 wk ahead,5.3
20130114,HHS Region 7,2 wk ahead,5.2
20130114,HHS Region 7,3 wk ahead,4.3
20130114,HHS Region 7,4 wk ahead,3.4
20130114,HHS Region 8,Season onset,20121210
20130114,HHS Region 8,Season peak week,20121224
20130114,HHS Region 8,Season peak percentage,4.1
20130114,HHS Region 8,1 wk ahead,4
20130114,HHS Region 8,2 wk ahead,3.4
20130114,HHS Region 8,3 wk ahead,3
20130114,HHS Region 8,4 wk ahead,2.6
20130114,HHS Region 9,Season onset,20130107
20130114,HHS Region 9,Season peak week,20130121
20130114,HHS Region 9,Season peak percentage,5.6
20130114,HHS Region 9,1 wk ahead,5.6
20130114,HHS Region 9,2 wk ahead,5.5
20130114,HHS Region 9,3 wk ahead,4.8
20130114,HHS Region 9,4 wk ahead,4.5
20130114,HHS Region 10,Season onset,20121210
20130114,HHS Region 10,Season peak week,20130121
20130114,HHS Region 10,Season peak percentage,3.7
20130114,HHS Region 10,1 wk ahead,3.7
20130114,HHS Region 10,2 wk ahead,2.8
20130114,HHS Region 10,3 wk ahead,2.4
20130114,HHS Region 10,4 wk ahead,2.1
20130121,US National,Season onset,20121119
20130121,US National,Season peak week,20121224
20130121,US National,Season peak percentage,6.1
20130121,US National,1 wk ahead,3.8
20130121,US National,2 wk ahead,3.3
20130121,US National,3 wk ahead,3
20130121,US National,4 wk ahead,2.7
20130121,HHS Region 1,Season onset,20121203
20130121,HHS Region 1,Season peak week,20121224
20130121,HHS Region 1,Season peak percentage,3.9
20130121,HHS Region 1,1 wk ahead,2.2
20130121,HHS Region 1,2 wk ahead,1.9
20130121,HHS Region 1,3 wk ahead,1.6
20130121,HHS Region 1,4 wk ahead,1.5
20130121,HHS Region 2,Season onset,20121126
20130121,HHS Region 2,Season peak week,20121224
20130121,HHS Region 2,Season peak percentage,5.5
20130121,HHS Region 2,1 wk ahead,3.8
20130121,HHS Region 2,2 wk ahead,3.6
20130121,HHS Region 2,3 wk ahead,3.7
20130121,HHS Region 2,4 wk ahead,3.4
20130121,HHS Region 3,Season onset,20121203
20130121,HHS Region 3,Season peak week,20121224
20130121,HHS Region 3,Season peak percentage,7.1
20130121,HHS Region 3,1 wk ahead,3.1
20130121,HHS Region 3,2 wk ahead,2.6
20130121,HHS Region 3,3 wk ahead,2.8
20130121,HHS Region 3,4 wk ahead,2.6
20130121,HHS Region 4,Season onset,20121119
20130121,HHS Region 4,Season peak week,20121224
20130121,HHS Region 4,Season peak percentage,6.3
20130121,HHS Region 4,1 wk ahead,2.5
20130121,HHS Region 4,2 wk ahead,2.3
20130121,HHS Region 4,3 wk ahead,2.2
20130121,HHS Region 4,4 wk ahead,2
20130121,HHS Region 5,Season onset,20121119
20130121,HHS Region 5,Season peak week,20121224
20130121,HHS Region 5,Season peak percentage,5.7
20130121,HHS Region 5,1 wk ahead,3
20130121,HHS Region 5,2 wk ahead,2.7
20130121,HHS Region 5,3 wk ahead,2.4
20130121,HHS Region 5,4 wk ahead,2.3
20130121,HHS Region 6,Season onset,20121119
20130121,HHS Region 6,Season peak week,20121224
20130121,HHS Region 6,Season peak percentage,9.3
20130121,HHS Region 6,1 wk ahead,5.8
20130121,HHS Region 6,2 wk ahead,4.5
20130121,HHS Region 6,3 wk ahead,3.9
20130121,HHS Region 6,4 wk ahead,3.3
20130121,HHS Region 7,Season onset,20121119
20130121,HHS Region 7,Season peak week,20121224
20130121,HHS Region 7,Season peak percentage,6.7
20130121,HHS Region 7,1 wk ahead,5.2
20130121,HHS Region 7,2 wk ahead,4.3
20130121,HHS Region 7,3 wk ahead,3.4
20130121,HHS Region 7,4 wk ahead,3.1
20130121,HHS Region 8,Season onset,20121210
20130121,HHS Region 8,Season peak week,20121224
20130121,HHS Region 8,Season peak percentage,4.1
20130121,HHS Region 8,1 wk ahead,3.4
20130121,HHS Region 8,2 wk ahead,3
20130121,HHS Region 8,3 wk ahead,2.6
20130121,HHS Region 8,4 wk ahead,2.2
20130121,HHS Region 9,Season onset,20130107
20130121,HHS Region 9,Season peak week,20130121
20130121,HHS Region 9,Season peak percentage,5.6
20130121,HHS Region 9,1 wk ahead,5.5
20130121,HHS Region 9,2 wk ahead,4.8
20130121,HHS Region 9,3 wk ahead,4.5
20130121,HHS Region 9,4 wk ahead,3.8
20130121,HHS Region 10,Season onset,20121210
20130121,HHS Region 10,Season peak week,20130121
20130121,HHS Region 10,Season peak percentage,3.7
20130121,HHS Region 10,1 wk ahead,2.8
20130121,HHS Region 10,2 wk ahead,2.4
20130121,HHS Region 10,3 wk ahead,2.1
20130121,HHS Region 10,4 wk ahead,1.9
20130128,US National,Season onset,20121119
20130128,US National,Season peak week,20121224
20130128,US National,Season peak percentage,6.1
20130128,US National,1 wk ahead,3.3
20130128,US National,2 wk ahead,3
20130128,US National,3 wk ahead,2.7
20130128,US National,4 wk ahead,2.5
20130128,HHS Region 1,Season onset,20121203
20130128,HHS Region 1,Season peak week,20121224
20130128,HHS Region 1,Season peak percentage,3.9
20130128,HHS Region 1,1 wk ahead,1.9
20130128,HHS Region 1,2 wk ahead,1.6
20130128,HHS Region 1,3 wk ahead,1.5
20130128,HHS Region 1,4 wk ahead,1.3
20130128,HHS Region 2,Season onset,20121126
20130128,HHS Region 2,Season peak week,20121224
20130128,HHS Region 2,Season peak percentage,5.5
20130128,HHS Region 2,1 wk ahead,3.6
20130128,HHS Region 2,2 wk ahead,3.7
20130128,HHS Region 2,3 wk ahead,3.4
20130128,HHS Region 2,4 wk ahead,2.8
20130128,HHS Region 3,Season onset,20121203
20130128,HHS Region 3,Season peak week,20121224
20130128,HHS Region 3,Season peak percentage,7.1
20130128,HHS Region 3,1 wk ahead,2.6
20130128,HHS Region 3,2 wk ahead,2.8
20130128,HHS Region 3,3 wk ahead,2.6
20130128,HHS Region 3,4 wk ahead,2.6
20130128,HHS Region 4,Season onset,20121119
20130128,HHS Region 4,Season peak week,20121224
20130128,HHS Region 4,Season peak percentage,6.3
20130128,HHS Region 4,1 wk ahead,2.3
20130128,HHS Region 4,2 wk ahead,2.2
20130128,HHS Region 4,3 wk ahead,2
20130128,HHS Region 4,4 wk ahead,1.9
20130128,HHS Region 5,Season onset,20121119
20130128,HHS Region 5,Season peak week,20121224
20130128,HHS Region 5,Season peak percentage,5.7
20130128,HHS Region 5,1 wk ahead,2.7
20130128,HHS Region 5,2 wk ahead,2.4
20130128,HHS Region 5,3 wk ahead,2.3
20130128,HHS Region 5,4 wk ahead,2.1
20130128,HHS Region 6,Season onset,20121119
20130128,HHS Region 6,Season peak week,20121224
20130128,HHS Region 6,Season peak percentage,9.3
20130128,HHS Region 6,1 wk ahead,4.5
20130128,HHS Region 6,2 wk ahead,3.9
20130128,HHS Region 6,3 wk ahead,3.3
20130128,HHS Region 6,4 wk ahead,3.2
20130128,HHS Region 7,Season onset,20121119
20130128,HHS Region 7,Season peak week,20121224
20130128,HHS Region 7,Season peak percentage,6.7
20130128,HHS Region 7,1 wk ahead,4.3
20130128,HHS Region 7,2 wk ahead,3.4
20130128,HHS Region 7,3 wk ahead,3.1
20130128,HHS Region 7,4 wk ahead,2.4
20130128,HHS Region 8,Season onset,20121210
20130128,HHS Region 8,Season peak week,20121224
20130128,HHS Region 8,Season peak percentage,4.1
20130128,HHS Region 8,1 wk ahead,3
20130128,HHS Region 8,2 wk ahead,2.6
20130128,HHS Region 8,3 wk ahead,2.2
20130128,HHS Region 8,4 wk ahead,2.1
20130128,HHS Region 9,Season onset,20130107
20130128,HHS Region 9,Season peak week,20130121
20130128,HHS Region 9,Season peak percentage,5.6
20130128,HHS Region 9,1 wk ahead,4.8
20130128,HHS Region 9,2 wk ahead,4.5
20130128,HHS Region 9,3 wk ahead,3.8
20130128,HHS Region 9,4 wk ahead,3.5
20130128,HHS Region 10,Season onset,20121210
20130128,HHS Region 10,Season peak week,20130121
20130128,HHS Region 10,Season peak percentage,3.7
20130128,HHS Region 10,1 wk ahead,2.4
20130128,HHS Region 10,2 wk ahead,2.1
20130128,HHS Region 10,3 wk ahead,1.9
20130128,HHS Region 10,4 wk ahead,1.4
20130204,US National,Season onset,20121119
20130204,US National,Season peak week,20121224
20130204,US National,Season peak percentage,6.1
20130204,US National,1 wk ahead,3
20130204,US National,2 wk ahead,2.7
20130204,US National,3 wk ahead,2.5
20130204,US National,4 wk ahead,2.5
20130204,HHS Region 1,Season onset,20121203
20130204,HHS Region 1,Season peak week,20121224
20130204,HHS Region 1,Season peak percentage,3.9
20130204,HHS Region 1,1 wk ahead,1.6
20130204,HHS Region 1,2 wk ahead,1.5
20130204,HHS Region 1,3 wk ahead,1.3
20130204,HHS Region 1,4 wk ahead,1.3
20130204,HHS Region 2,Season onset,20121126
20130204,HHS Region 2,Season peak week,20121224
20130204,HHS Region 2,Season peak percentage,5.5
20130204,HHS Region 2,1 wk ahead,3.7
20130204,HHS Region 2,2 wk ahead,3.4
20130204,HHS Region 2,3 wk ahead,2.8
20130204,HHS Region 2,4 wk ahead,3
20130204,HHS Region 3,Season onset,20121203
20130204,HHS Region 3,Season peak week,20121224
20130204,HHS Region 3,Season peak percentage,7.1
20130204,HHS Region 3,1 wk ahead,2.8
20130204,HHS Region 3,2 wk ahead,2.6
20130204,HHS Region 3,3 wk ahead,2.6
20130204,HHS Region 3,4 wk ahead,2.7
20130204,HHS Region 4,Season onset,20121119
20130204,HHS Region 4,Season peak week,20121224
20130204,HHS Region 4,Season peak percentage,6.3
20130204,HHS Region 4,1 wk ahead,2.2
20130204,HHS Region 4,2 wk ahead,2
20130204,HHS Region 4,3 wk ahead,1.9
20130204,HHS Region 4,4 wk ahead,2.2
20130204,HHS Region 5,Season onset,20121119
20130204,HHS Region 5,Season peak week,20121224
20130204,HHS Region 5,Season peak percentage,5.7
20130204,HHS Region 5,1 wk ahead,2.4
20130204,HHS Region 5,2 wk ahead,2.3
20130204,HHS Region 5,3 wk ahead,2.1
20130204,HHS Region 5,4 wk ahead,2
20130204,HHS Region 6,Season onset,20121119
20130204,HHS Region 6,Season peak week,20121224
20130204,HHS Region 6,Season peak percentage,9.3
20130204,HHS Region 6,1 wk ahead,3.9
20130204,HHS Region 6,2 wk ahead,3.3
20130204,HHS Region 6,3 wk ahead,3.2
20130204,HHS Region 6,4 wk ahead,3.1
20130204,HHS Region 7,Season onset,20121119
20130204,HHS Region 7,Season peak week,20121224
20130204,HHS Region 7,Season peak percentage,6.7
20130204,HHS Region 7,1 wk ahead,3.4
20130204,HHS Region 7,2 wk ahead,3.1
20130204,HHS Region 7,3 wk ahead,2.4
20130204,HHS Region 7,4 wk ahead,2.3
20130204,HHS Region 8,Season onset,20121210
20130204,HHS Region 8,Season peak week,20121224
20130204,HHS Region 8,Season peak percentage,4.1
20130204,HHS Region 8,1 wk ahead,2.6
20130204,HHS Region 8,2 wk ahead,2.2
20130204,HHS Region 8,3 wk ahead,2.1
20130204,HHS Region 8,4 wk ahead,1.8
20130204,HHS Region 9,Season onset,20130107
20130204,HHS Region 9,Season peak week,20130121
20130204,HHS Region 9,Season peak percentage,5.6
20130204,HHS Region 9,1 wk ahead,4.5
20130204,HHS Region 9,2 wk ahead,3.8
20130204,HHS Region 9,3 wk ahead,3.5
20130204,HHS Region 9,4 wk ahead,3.6
20130204,HHS Region 10,Season onset,20121210
20130204,HHS Region 10,Season peak week,20130121
20130204,HHS Region 10,Season peak percentage,3.7
20130204,HHS Region 10,1 wk ahead,2.1
20130204,HHS Region 10,2 wk ahead,1.9
20130204,HHS Region 10,3 wk ahead,1.4
20130204,HHS Region 10,4 wk ahead,1
20130211,US National,Season onset,20121119
20130211,US National,Season peak week,20121224
20130211,US National,Season peak percentage,6.1
20130211,US National,1 wk ahead,2.7
20130211,US National,2 wk ahead,2.5
20130211,US National,3 wk ahead,2.5
20130211,US National,4 wk ahead,2.4
20130211,HHS Region 1,Season onset,20121203
20130211,HHS Region 1,Season peak week,20121224
20130211,HHS Region 1,Season peak percentage,3.9
20130211,HHS Region 1,1 wk ahead,1.5
20130211,HHS Region 1,2 wk ahead,1.3
20130211,HHS Region 1,3 wk ahead,1.3
20130211,HHS Region 1,4 wk ahead,1.2
20130211,HHS Region 2,Season onset,20121126
20130211,HHS Region 2,Season peak week,20121224
20130211,HHS Region 2,Season peak percentage,5.5
20130211,HHS Region 2,1 wk ahead,3.4
20130211,HHS Region 2,2 wk ahead,2.8
20130211,HHS Region 2,3 wk ahead,3
20130211,HHS Region 2,4 wk ahead,2.9
20130211,HHS Region 3,Season onset,20121203
20130211,HHS Region 3,Season peak week,20121224
20130211,HHS Region 3,Season peak percentage,7.1
20130211,HHS Region 3,1 wk ahead,2.6
20130211,HHS Region 3,2 wk ahead,2.6
20130211,HHS Region 3,3 wk ahead,2.7
20130211,HHS Region 3,4 wk ahead,2.6
20130211,HHS Region 4,Season onset,20121119
20130211,HHS Region 4,Season peak week,20121224
20130211,HHS Region 4,Season peak percentage,6.3
20130211,HHS Region 4,1 wk ahead,2
20130211,HHS Region 4,2 wk ahead,1.9
20130211,HHS Region 4,3 wk ahead,2.2
20130211,HHS Region 4,4 wk ahead,2.1
20130211,HHS Region 5,Season onset,20121119
20130211,HHS Region 5,Season peak week,20121224
20130211,HHS Region 5,Season peak percentage,5.7
